timestamp,x_value,y_value,z_value,heart_rate,temperature_c,action,prediction
2026-01-07 03:54:00,1.195,2.659,2.029,110,38.23,High Movement,Active State
2026-01-07 03:54:30,0.598,0.862,0.2,65,38.39,Head Movement,Feeding Detected
2026-01-07 03:55:00,0.162,0.055,0.015,58,38.04,Low Movement,Healthy Sleep
2026-01-07 03:55:30,2.131,2.627,2.356,115,39.21,High Movement,Active State
2026-01-07 03:56:00,1.519,1.281,1.227,69,38.42,Moderate Movement,Healthy Activity
2026-01-07 03:56:30,0.057,0.058,0.061,51,38.1,Low Movement,Healthy Sleep
2026-01-07 03:57:00,2.141,1.514,3.189,96,39.42,High Movement,Active State
2026-01-07 03:57:30,0.798,1.256,0.812,68,39.01,Moderate Movement,Healthy Activity
2026-01-07 03:58:00,0.847,1.137,1.384,84,38.46,Moderate Movement,Healthy Activity
2026-01-07 03:58:30,2.905,3.208,4.213,103,38.75,High Movement,Active State
2026-01-07 03:59:00,0.092,0.079,0.076,52,38.05,Low Movement,Healthy Sleep
2026-01-07 03:59:30,1.252,1.113,1.11,63,38.6,Moderate Movement,Healthy Activity
2026-01-07 04:00:00,0.514,0.782,0.621,71,38.41,Head Movement,Feeding Detected
2026-01-07 04:00:30,0.106,0.069,0.067,58,37.99,Low Movement,Healthy Sleep
2026-01-07 04:01:00,0.124,0.03,0.08,50,38.38,Low Movement,Healthy Sleep
2026-01-07 04:01:30,0.095,0.098,0.047,48,38.04,Low Movement,Healthy Sleep
2026-01-07 04:02:00,0.185,0.341,0.381,55,38.14,Minimal Movement,Normal Rest
2026-01-07 04:02:30,0.207,0.178,0.172,52,38.39,Minimal Movement,Normal Rest
2026-01-07 04:03:00,2.956,4.205,1.903,114,39.05,High Movement,Active State
2026-01-07 04:03:30,0.989,1.073,0.581,72,38.56,Moderate Movement,Healthy Activity
2026-01-07 04:04:00,0.678,0.513,0.456,63,38.29,Head Movement,Feeding Detected
2026-01-07 04:04:30,1.399,0.805,0.911,64,38.51,Moderate Movement,Healthy Activity
2026-01-07 04:05:00,0.413,0.117,0.146,55,38.18,Minimal Movement,Normal Rest
2026-01-07 04:05:30,0.679,0.588,0.591,59,38.57,Head Movement,Feeding Detected
2026-01-07 04:06:00,0.048,0.086,0.085,51,38.09,Low Movement,Healthy Sleep
2026-01-07 04:06:30,0.115,0.081,0.005,48,38.28,Low Movement,Healthy Sleep
2026-01-07 04:07:00,0.596,0.529,0.276,65,38.18,Head Movement,Feeding Detected
2026-01-07 04:07:30,0.048,0.068,0.113,58,37.94,Low Movement,Healthy Sleep
2026-01-07 04:08:00,1.281,1.467,1.289,84,38.45,Moderate Movement,Healthy Activity
2026-01-07 04:08:30,0.794,0.577,0.804,70,38.36,Head Movement,Feeding Detected
2026-01-07 04:09:00,0.473,0.338,0.75,58,38.52,Head Movement,Feeding Detected
2026-01-07 04:09:30,3.235,2.412,1.531,102,39.36,High Movement,Active State
2026-01-07 04:10:00,0.51,0.496,1.509,65,38.39,Moderate Movement,Healthy Activity
2026-01-07 04:10:30,0.559,1.282,0.94,73,38.7,Moderate Movement,Healthy Activity
2026-01-07 04:11:00,0.806,1.352,1.416,68,38.83,Moderate Movement,Healthy Activity
2026-01-07 04:11:30,0.07,0.09,0.048,49,38.08,Low Movement,Healthy Sleep
2026-01-07 04:12:00,0.945,0.926,1.148,78,38.58,Moderate Movement,Healthy Activity
2026-01-07 04:12:30,2.227,2.674,4.21,120,39.08,High Movement,Active State
2026-01-07 04:13:00,0.93,1.559,1.196,67,38.14,Moderate Movement,Healthy Activity
2026-01-07 04:13:30,0.201,0.728,0.561,66,38.2,Head Movement,Feeding Detected
2026-01-07 04:14:00,2.491,3.012,2.785,104,39.26,High Movement,Active State
2026-01-07 04:14:30,1.832,0.817,1.133,77,38.84,Moderate Movement,Healthy Activity
2026-01-07 04:15:00,0.072,0.085,0.065,58,38.13,Low Movement,Healthy Sleep
2026-01-07 04:15:30,0.138,0.271,0.193,58,38.07,Minimal Movement,Normal Rest
2026-01-07 04:16:00,2.967,3.084,3.853,93,38.73,High Movement,Active State
2026-01-07 04:16:30,1.576,2.0,1.431,75,38.27,Moderate Movement,Healthy Activity
2026-01-07 04:17:00,0.067,0.042,0.096,49,38.22,Low Movement,Healthy Sleep
2026-01-07 04:17:30,0.536,0.365,0.816,62,38.12,Head Movement,Feeding Detected
2026-01-07 04:18:00,0.779,0.198,0.683,59,38.53,Head Movement,Feeding Detected
2026-01-07 04:18:30,0.287,0.589,0.485,61,38.35,Head Movement,Feeding Detected
2026-01-07 04:19:00,0.211,0.202,0.164,67,37.97,Minimal Movement,Normal Rest
2026-01-07 04:19:30,3.294,3.045,2.241,113,38.24,High Movement,Active State
2026-01-07 04:20:00,1.152,1.174,2.068,81,38.6,Moderate Movement,Healthy Activity
2026-01-07 04:20:30,0.367,0.161,0.254,61,38.44,Minimal Movement,Normal Rest
2026-01-07 04:21:00,3.899,2.857,2.99,114,39.35,High Movement,Active State
2026-01-07 04:21:30,1.142,1.767,0.743,75,38.31,Moderate Movement,Healthy Activity
2026-01-07 04:22:00,1.61,1.608,1.861,62,38.53,Moderate Movement,Healthy Activity
2026-01-07 04:22:30,1.013,1.648,1.028,62,38.41,Moderate Movement,Healthy Activity
2026-01-07 04:23:00,0.092,0.064,0.055,52,38.32,Low Movement,Healthy Sleep
2026-01-07 04:23:30,0.214,0.211,0.209,67,38.22,Minimal Movement,Normal Rest
2026-01-07 04:24:00,1.392,1.428,1.378,71,38.48,Moderate Movement,Healthy Activity
2026-01-07 04:24:30,0.775,0.792,0.528,73,38.14,Head Movement,Feeding Detected
2026-01-07 04:25:00,1.173,1.569,1.116,74,38.49,Moderate Movement,Healthy Activity
2026-01-07 04:25:30,0.568,0.819,0.636,70,38.27,Head Movement,Feeding Detected
2026-01-07 04:26:00,0.114,0.04,0.108,59,38.17,Low Movement,Healthy Sleep
2026-01-07 04:26:30,1.113,1.138,1.393,68,38.27,Moderate Movement,Healthy Activity
2026-01-07 04:27:00,0.576,1.293,1.277,73,38.37,Moderate Movement,Healthy Activity
2026-01-07 04:27:30,1.793,1.117,1.064,73,38.45,Moderate Movement,Healthy Activity
2026-01-07 04:28:00,0.684,1.78,1.428,76,38.76,Moderate Movement,Healthy Activity
2026-01-07 04:28:30,0.184,0.255,0.277,53,38.56,Minimal Movement,Normal Rest
2026-01-07 04:29:00,3.867,3.053,2.335,90,38.31,High Movement,Active State
2026-01-07 04:29:30,2.649,2.644,2.723,95,38.74,High Movement,Active State
2026-01-07 04:30:00,0.569,1.131,1.143,65,38.65,Moderate Movement,Healthy Activity
2026-01-07 04:30:30,0.093,0.014,0.102,54,38.01,Low Movement,Healthy Sleep
2026-01-07 04:31:00,2.665,2.521,1.337,94,39.34,High Movement,Active State
2026-01-07 04:31:30,0.515,0.214,0.723,69,38.8,Head Movement,Feeding Detected
2026-01-07 04:32:00,0.241,0.235,0.242,64,38.25,Minimal Movement,Normal Rest
2026-01-07 04:32:30,1.349,0.899,0.222,77,38.63,Moderate Movement,Healthy Activity
2026-01-07 04:33:00,1.204,1.387,1.112,75,38.76,Moderate Movement,Healthy Activity
2026-01-07 04:33:30,1.008,1.715,1.078,68,38.62,Moderate Movement,Healthy Activity
2026-01-07 04:34:00,0.138,0.281,0.324,57,38.32,Minimal Movement,Normal Rest
2026-01-07 04:34:30,1.989,2.38,2.692,114,38.64,High Movement,Active State
2026-01-07 04:35:00,0.869,0.261,0.478,72,38.27,Head Movement,Feeding Detected
2026-01-07 04:35:30,1.28,1.254,1.391,78,38.61,Moderate Movement,Healthy Activity
2026-01-07 04:36:00,0.09,0.039,0.078,50,38.35,Low Movement,Healthy Sleep
2026-01-07 04:36:30,0.595,0.42,0.906,64,38.48,Head Movement,Feeding Detected
2026-01-07 04:37:00,0.284,0.131,0.353,64,38.18,Minimal Movement,Normal Rest
2026-01-07 04:37:30,1.039,1.596,0.579,66,38.44,Moderate Movement,Healthy Activity
2026-01-07 04:38:00,1.207,1.372,1.944,78,38.42,Moderate Movement,Healthy Activity
2026-01-07 04:38:30,2.62,2.422,3.366,101,39.12,High Movement,Active State
2026-01-07 04:39:00,3.741,2.769,3.389,110,38.74,High Movement,Active State
2026-01-07 04:39:30,0.348,0.662,1.122,59,38.19,Head Movement,Feeding Detected
2026-01-07 04:40:00,0.484,0.781,0.675,62,38.51,Head Movement,Feeding Detected
2026-01-07 04:40:30,0.946,0.92,0.851,63,38.35,Moderate Movement,Healthy Activity
2026-01-07 04:41:00,0.921,1.037,1.584,68,38.82,Moderate Movement,Healthy Activity
2026-01-07 04:41:30,0.099,0.092,0.114,58,38.03,Low Movement,Healthy Sleep
2026-01-07 04:42:00,0.099,0.048,0.167,50,38.31,Low Movement,Healthy Sleep
2026-01-07 04:42:30,1.199,1.716,1.417,64,38.43,Moderate Movement,Healthy Activity
2026-01-07 04:43:00,0.403,0.542,0.378,65,38.88,Head Movement,Feeding Detected
2026-01-07 04:43:30,1.526,1.554,1.108,62,38.45,Moderate Movement,Healthy Activity
2026-01-07 04:44:00,3.878,2.691,2.713,90,39.06,High Movement,Active State
2026-01-07 04:44:30,0.609,1.067,1.115,63,38.17,Head Movement,Feeding Detected
2026-01-07 04:45:00,0.068,0.063,0.066,57,38.29,Low Movement,Healthy Sleep
2026-01-07 04:45:30,1.377,1.356,2.89,101,38.51,High Movement,Active State
2026-01-07 04:46:00,0.119,0.064,0.138,53,38.27,Low Movement,Healthy Sleep
2026-01-07 04:46:30,0.958,0.998,1.02,74,38.38,Moderate Movement,Healthy Activity
2026-01-07 04:47:00,0.107,0.098,0.038,56,37.87,Low Movement,Healthy Sleep
2026-01-07 04:47:30,0.868,1.323,1.305,70,38.5,Moderate Movement,Healthy Activity
2026-01-07 04:48:00,0.631,0.766,0.578,61,38.4,Head Movement,Feeding Detected
2026-01-07 04:48:30,0.059,0.093,0.1,49,38.09,Low Movement,Healthy Sleep
2026-01-07 04:49:00,1.134,1.767,0.92,66,38.54,Moderate Movement,Healthy Activity
2026-01-07 04:49:30,1.371,1.354,1.317,67,38.32,Moderate Movement,Healthy Activity
2026-01-07 04:50:00,0.795,0.637,0.669,68,38.31,Head Movement,Feeding Detected
2026-01-07 04:50:30,0.076,0.094,0.102,54,37.86,Low Movement,Healthy Sleep
2026-01-07 04:51:00,0.04,0.123,0.047,49,38.25,Low Movement,Healthy Sleep
2026-01-07 04:51:30,0.089,0.05,0.093,58,37.83,Low Movement,Healthy Sleep
2026-01-07 04:52:00,0.907,0.775,0.773,74,38.18,Head Movement,Feeding Detected
2026-01-07 04:52:30,0.933,1.242,0.78,74,38.62,Moderate Movement,Healthy Activity
2026-01-07 04:53:00,1.628,0.684,1.561,79,38.12,Moderate Movement,Healthy Activity
2026-01-07 04:53:30,0.054,0.103,0.086,51,38.08,Low Movement,Healthy Sleep
2026-01-07 04:54:00,2.016,2.76,3.059,97,38.4,High Movement,Active State
2026-01-07 04:54:30,2.122,3.307,2.542,91,39.27,High Movement,Active State
2026-01-07 04:55:00,0.08,0.082,0.097,58,37.95,Low Movement,Healthy Sleep
2026-01-07 04:55:30,1.333,1.7,1.804,65,38.82,Moderate Movement,Healthy Activity
2026-01-07 04:56:00,1.074,1.871,1.025,67,38.51,Moderate Movement,Healthy Activity
2026-01-07 04:56:30,0.987,1.491,1.106,74,38.93,Moderate Movement,Healthy Activity
2026-01-07 04:57:00,1.619,0.386,0.83,82,38.61,Moderate Movement,Healthy Activity
2026-01-07 04:57:30,0.126,0.147,0.278,66,38.11,Minimal Movement,Normal Rest
2026-01-07 04:58:00,0.058,0.136,0.103,57,38.09,Low Movement,Healthy Sleep
2026-01-07 04:58:30,0.084,0.077,0.031,57,38.38,Low Movement,Healthy Sleep
2026-01-07 04:59:00,0.321,0.242,0.286,63,38.17,Minimal Movement,Normal Rest
2026-01-07 04:59:30,0.132,0.071,0.109,58,38.02,Low Movement,Healthy Sleep
2026-01-07 05:00:00,0.816,1.267,1.246,69,38.71,Moderate Movement,Healthy Activity
2026-01-07 05:00:30,0.674,0.734,0.321,69,38.17,Head Movement,Feeding Detected
2026-01-07 05:01:00,0.068,0.08,0.047,55,37.9,Low Movement,Healthy Sleep
2026-01-07 05:01:30,0.07,0.121,0.054,55,38.31,Low Movement,Healthy Sleep
2026-01-07 05:02:00,1.257,1.367,1.271,84,38.37,Moderate Movement,Healthy Activity
2026-01-07 05:02:30,0.113,0.045,0.051,53,37.95,Low Movement,Healthy Sleep
2026-01-07 05:03:00,0.37,0.253,0.171,67,38.07,Minimal Movement,Normal Rest
2026-01-07 05:03:30,0.731,0.864,1.556,80,38.39,Moderate Movement,Healthy Activity
2026-01-07 05:04:00,0.072,0.082,0.096,57,38.06,Low Movement,Healthy Sleep
2026-01-07 05:04:30,0.25,0.345,0.259,63,38.14,Minimal Movement,Normal Rest
2026-01-07 05:05:00,1.549,1.167,1.647,72,38.52,Moderate Movement,Healthy Activity
2026-01-07 05:05:30,0.069,0.111,0.088,57,38.02,Low Movement,Healthy Sleep
2026-01-07 05:06:00,0.843,0.27,0.449,71,38.67,Head Movement,Feeding Detected
2026-01-07 05:06:30,3.268,2.761,3.5,92,38.98,High Movement,Active State
2026-01-07 05:07:00,0.123,0.093,0.103,52,38.3,Low Movement,Healthy Sleep
2026-01-07 05:07:30,1.364,1.319,1.049,74,38.4,Moderate Movement,Healthy Activity
2026-01-07 05:08:00,0.845,0.74,0.676,71,38.67,Head Movement,Feeding Detected
2026-01-07 05:08:30,0.695,0.601,0.507,65,38.3,Moderate Movement,Healthy Activity
2026-01-07 05:09:00,1.219,1.258,1.718,62,38.48,Moderate Movement,Healthy Activity
2026-01-07 05:09:30,0.126,0.064,0.032,52,38.09,Low Movement,Healthy Sleep
2026-01-07 05:10:00,0.283,0.378,0.276,54,38.24,Minimal Movement,Normal Rest
2026-01-07 05:10:30,0.079,0.095,0.08,55,38.21,Low Movement,Healthy Sleep
2026-01-07 05:11:00,0.281,0.205,0.033,53,38.13,Minimal Movement,Normal Rest
2026-01-07 05:11:30,0.28,0.219,0.255,67,38.34,Minimal Movement,Normal Rest
2026-01-07 05:12:00,0.387,0.597,0.765,60,38.29,Head Movement,Feeding Detected
2026-01-07 05:12:30,0.604,0.483,0.742,58,38.15,Head Movement,Feeding Detected
2026-01-07 05:13:00,0.283,0.312,0.316,64,38.33,Minimal Movement,Normal Rest
2026-01-07 05:13:30,2.861,1.739,2.237,105,38.96,High Movement,Active State
2026-01-07 05:14:00,0.875,0.449,0.345,60,38.46,Head Movement,Feeding Detected
2026-01-07 05:14:30,0.07,0.096,0.067,49,38.33,Low Movement,Healthy Sleep
2026-01-07 05:15:00,1.029,1.304,0.661,81,38.51,Moderate Movement,Healthy Activity
2026-01-07 05:15:30,0.671,0.69,0.785,73,38.33,Head Movement,Feeding Detected
2026-01-07 05:16:00,0.053,0.054,0.113,55,38.13,Low Movement,Healthy Sleep
2026-01-07 05:16:30,0.166,1.157,0.278,82,38.3,Moderate Movement,Healthy Activity
2026-01-07 05:17:00,3.166,4.154,2.921,107,39.22,High Movement,Active State
2026-01-07 05:17:30,0.111,0.047,0.103,53,38.2,Low Movement,Healthy Sleep
2026-01-07 05:18:00,0.109,0.008,0.064,51,37.98,Low Movement,Healthy Sleep
2026-01-07 05:18:30,1.533,1.587,1.342,68,38.67,Moderate Movement,Healthy Activity
2026-01-07 05:19:00,0.206,0.036,0.154,52,38.19,Minimal Movement,Normal Rest
2026-01-07 05:19:30,1.669,1.564,0.801,80,38.51,Moderate Movement,Healthy Activity
2026-01-07 05:20:00,0.1,0.125,0.03,50,38.11,Low Movement,Healthy Sleep
2026-01-07 05:20:30,0.134,0.233,0.346,64,38.11,Minimal Movement,Normal Rest
2026-01-07 05:21:00,0.975,1.899,0.925,67,38.37,Moderate Movement,Healthy Activity
2026-01-07 05:21:30,0.944,0.919,0.435,58,38.56,Head Movement,Feeding Detected
2026-01-07 05:22:00,0.058,0.077,0.076,57,38.23,Low Movement,Healthy Sleep
2026-01-07 05:22:30,1.565,0.861,1.695,71,38.45,Moderate Movement,Healthy Activity
2026-01-07 05:23:00,0.254,0.221,0.244,54,38.14,Minimal Movement,Normal Rest
2026-01-07 05:23:30,0.185,0.259,0.252,56,38.29,Minimal Movement,Normal Rest
2026-01-07 05:24:00,2.644,2.898,3.138,112,39.22,High Movement,Active State
2026-01-07 05:24:30,3.135,2.503,2.866,91,39.47,High Movement,Active State
2026-01-07 05:25:00,0.057,0.021,0.064,54,38.08,Low Movement,Healthy Sleep
2026-01-07 05:25:30,2.739,3.505,2.139,95,38.71,High Movement,Active State
2026-01-07 05:26:00,2.637,3.578,2.643,112,38.81,High Movement,Active State
2026-01-07 05:26:30,0.065,0.11,0.124,48,38.29,Low Movement,Healthy Sleep
2026-01-07 05:27:00,0.076,0.065,0.103,59,38.17,Low Movement,Healthy Sleep
2026-01-07 05:27:30,2.666,2.58,2.491,120,38.91,High Movement,Active State
2026-01-07 05:28:00,1.141,0.856,1.438,84,38.57,Moderate Movement,Healthy Activity
2026-01-07 05:28:30,0.271,0.296,0.157,62,38.01,Minimal Movement,Normal Rest
2026-01-07 05:29:00,0.058,0.074,0.08,55,38.32,Low Movement,Healthy Sleep
2026-01-07 05:29:30,0.395,0.212,0.296,56,38.18,Minimal Movement,Normal Rest
2026-01-07 05:30:00,2.95,3.264,3.619,116,38.64,High Movement,Active State
2026-01-07 05:30:30,1.198,0.622,1.0,78,38.56,Moderate Movement,Healthy Activity
2026-01-07 05:31:00,0.107,0.101,0.081,55,38.19,Low Movement,Healthy Sleep
2026-01-07 05:31:30,2.958,3.874,2.146,99,39.45,High Movement,Active State
2026-01-07 05:32:00,0.078,0.233,0.216,61,38.27,Minimal Movement,Normal Rest
2026-01-07 05:32:30,0.05,0.124,-0.009,57,38.0,Low Movement,Healthy Sleep
2026-01-07 05:33:00,4.148,2.654,1.341,102,38.72,High Movement,Active State
2026-01-07 05:33:30,0.628,1.289,1.163,72,38.19,Moderate Movement,Healthy Activity
2026-01-07 05:34:00,1.869,1.49,1.014,84,38.54,Moderate Movement,Healthy Activity
2026-01-07 05:34:30,0.448,0.612,0.19,71,38.42,Head Movement,Feeding Detected
2026-01-07 05:35:00,0.64,0.487,0.922,60,38.45,Head Movement,Feeding Detected
2026-01-07 05:35:30,0.65,1.507,1.15,73,38.54,Moderate Movement,Healthy Activity
2026-01-07 05:36:00,0.126,0.103,0.036,54,38.07,Low Movement,Healthy Sleep
2026-01-07 05:36:30,0.458,0.356,0.42,71,38.53,Head Movement,Feeding Detected
2026-01-07 05:37:00,0.328,0.502,0.416,70,38.54,Head Movement,Feeding Detected
2026-01-07 05:37:30,1.124,1.932,1.539,73,38.56,Moderate Movement,Healthy Activity
2026-01-07 05:38:00,1.213,1.549,1.207,68,38.62,Moderate Movement,Healthy Activity
2026-01-07 05:38:30,2.267,3.023,3.265,91,39.14,High Movement,Active State
2026-01-07 05:39:00,1.34,0.897,1.035,63,38.33,Moderate Movement,Healthy Activity
2026-01-07 05:39:30,0.252,0.186,0.296,64,38.16,Minimal Movement,Normal Rest
2026-01-07 05:40:00,2.794,3.385,1.461,115,39.09,High Movement,Active State
2026-01-07 05:40:30,3.906,2.154,3.271,100,38.73,High Movement,Active State
2026-01-07 05:41:00,1.29,0.742,1.073,71,39.0,Moderate Movement,Healthy Activity
2026-01-07 05:41:30,0.831,1.704,1.388,67,38.19,Moderate Movement,Healthy Activity
2026-01-07 05:42:00,0.081,0.153,0.075,54,38.08,Low Movement,Healthy Sleep
2026-01-07 05:42:30,2.985,3.457,3.082,94,39.01,High Movement,Active State
2026-01-07 05:43:00,0.093,0.101,0.063,54,38.29,Low Movement,Healthy Sleep
2026-01-07 05:43:30,3.689,1.885,3.406,110,38.63,High Movement,Active State
2026-01-07 05:44:00,0.42,0.289,0.154,61,38.24,Minimal Movement,Normal Rest
2026-01-07 05:44:30,0.086,0.036,0.039,53,37.98,Low Movement,Healthy Sleep
2026-01-07 05:45:00,3.403,3.552,3.804,92,38.81,High Movement,Active State
2026-01-07 05:45:30,0.159,0.159,0.269,66,38.08,Minimal Movement,Normal Rest
2026-01-07 05:46:00,0.722,0.41,0.879,69,38.69,Head Movement,Feeding Detected
2026-01-07 05:46:30,2.742,1.858,2.466,101,39.54,High Movement,Active State
2026-01-07 05:47:00,0.079,0.104,0.059,59,38.19,Low Movement,Healthy Sleep
2026-01-07 05:47:30,0.427,0.71,0.35,61,38.53,Head Movement,Feeding Detected
2026-01-07 05:48:00,0.846,1.518,1.067,64,38.7,Moderate Movement,Healthy Activity
2026-01-07 05:48:30,0.096,0.102,0.115,48,38.11,Low Movement,Healthy Sleep
2026-01-07 05:49:00,0.748,0.523,0.573,66,38.39,Head Movement,Feeding Detected
2026-01-07 05:49:30,0.154,0.272,0.316,53,38.39,Minimal Movement,Normal Rest
2026-01-07 05:50:00,3.202,4.559,2.214,91,39.03,High Movement,Active State
2026-01-07 05:50:30,2.926,3.321,3.523,118,38.95,High Movement,Active State
2026-01-07 05:51:00,0.598,0.591,0.47,65,38.72,Head Movement,Feeding Detected
2026-01-07 05:51:30,0.575,0.591,0.279,74,38.41,Head Movement,Feeding Detected
2026-01-07 05:52:00,1.04,1.638,1.133,68,37.95,Moderate Movement,Healthy Activity
2026-01-07 05:52:30,0.074,0.048,0.029,48,38.21,Low Movement,Healthy Sleep
2026-01-07 05:53:00,1.158,1.462,0.727,68,38.3,Moderate Movement,Healthy Activity
2026-01-07 05:53:30,1.15,1.439,0.594,81,38.32,Moderate Movement,Healthy Activity
2026-01-07 05:54:00,0.202,0.242,0.349,60,38.3,Minimal Movement,Normal Rest
2026-01-07 05:54:30,0.036,0.399,0.239,59,38.35,Minimal Movement,Normal Rest
2026-01-07 05:55:00,3.061,3.732,3.853,124,38.82,High Movement,Active State
2026-01-07 05:55:30,0.056,0.073,0.129,54,38.13,Low Movement,Healthy Sleep
2026-01-07 05:56:00,1.166,1.578,1.053,73,38.71,Moderate Movement,Healthy Activity
2026-01-07 05:56:30,0.95,1.14,0.622,65,38.75,Moderate Movement,Healthy Activity
2026-01-07 05:57:00,1.67,0.926,1.581,80,38.31,Moderate Movement,Healthy Activity
2026-01-07 05:57:30,1.232,1.34,1.667,76,38.28,Moderate Movement,Healthy Activity
2026-01-07 05:58:00,0.072,0.052,0.109,49,38.27,Low Movement,Healthy Sleep
2026-01-07 05:58:30,1.519,1.463,1.351,74,38.47,Moderate Movement,Healthy Activity
2026-01-07 05:59:00,1.365,1.301,1.08,66,38.69,Moderate Movement,Healthy Activity
2026-01-07 05:59:30,0.048,0.14,0.105,55,38.47,Low Movement,Healthy Sleep
2026-01-07 06:00:00,0.084,0.061,0.07,49,38.48,Low Movement,Healthy Sleep
2026-01-07 06:00:30,0.589,0.669,0.688,70,38.6,Head Movement,Feeding Detected
2026-01-07 06:01:00,0.052,0.086,0.068,48,38.05,Low Movement,Healthy Sleep
2026-01-07 06:01:30,2.277,2.882,2.57,104,38.63,High Movement,Active State
2026-01-07 06:02:00,1.141,1.39,1.114,82,38.73,Moderate Movement,Healthy Activity
2026-01-07 06:02:30,0.753,0.546,0.283,68,38.18,Head Movement,Feeding Detected
2026-01-07 06:03:00,0.867,0.563,0.558,60,38.44,Head Movement,Feeding Detected
2026-01-07 06:03:30,3.513,2.593,3.343,112,38.96,High Movement,Active State
2026-01-07 06:04:00,2.386,2.183,3.401,121,38.57,High Movement,Active State
2026-01-07 06:04:30,0.104,0.08,0.05,49,38.03,Low Movement,Healthy Sleep
2026-01-07 06:05:00,1.17,1.523,1.031,84,38.25,Moderate Movement,Healthy Activity
2026-01-07 06:05:30,0.237,0.251,0.138,52,38.13,Minimal Movement,Normal Rest
2026-01-07 06:06:00,2.581,2.086,3.065,95,38.7,High Movement,Active State
2026-01-07 06:06:30,1.771,1.113,1.509,67,38.8,Moderate Movement,Healthy Activity
2026-01-07 06:07:00,1.116,0.787,1.754,69,38.36,Moderate Movement,Healthy Activity
2026-01-07 06:07:30,1.344,0.862,1.286,81,38.61,Moderate Movement,Healthy Activity
2026-01-07 06:08:00,0.08,0.097,0.114,49,38.26,Low Movement,Healthy Sleep
2026-01-07 06:08:30,0.269,0.379,0.23,60,38.01,Minimal Movement,Normal Rest
2026-01-07 06:09:00,0.661,0.507,0.845,72,38.34,Head Movement,Feeding Detected
2026-01-07 06:09:30,0.098,0.094,0.082,56,38.03,Low Movement,Healthy Sleep
2026-01-07 06:10:00,0.153,0.105,0.084,59,38.19,Low Movement,Healthy Sleep
2026-01-07 06:10:30,0.752,1.425,1.411,69,37.81,Moderate Movement,Healthy Activity
2026-01-07 06:11:00,1.844,0.95,1.32,67,38.59,Moderate Movement,Healthy Activity
2026-01-07 06:11:30,1.287,1.272,2.112,83,38.46,Moderate Movement,Healthy Activity
